User_id,Coupon_id,Date_received,Probability
5452525,3992,20160718,0.101305397
4408045,11799,20160716,0.03130932
5197549,13602,20160713,0.048118226
6309613,13602,20160712,0.045097346
6349549,13950,20160710,0.067271914
6349549,9642,20160720,0.196879577
6349549,664,20160727,0.150549099
6407917,3841,20160711,0.104528906
6407917,3841,20160705,0.154400614
6407917,3841,20160707,0.124321938
6407917,3841,20160719,0.107797688
6681325,13602,20160728,0.11856333
6681325,9983,20160706,0.030144705
6978289,9983,20160706,0.029274511
6978289,13602,20160704,0.041493511
5144305,13602,20160728,0.052239713
5144305,10438,20160715,0.01343952
5967601,13602,20160703,0.035778154
4923121,2934,20160711,0.060185309
7042801,10418,20160703,0.043639668
7042801,2978,20160703,0.037821754
6265585,13602,20160705,0.042756221
4489969,13602,20160723,0.061358395
5565169,13602,20160701,0.095718453
6879985,3429,20160715,0.073480157
6879985,8059,20160701,0.04323394
4869877,10418,20160704,0.043702161
6445813,10418,20160719,0.07187078
6445813,13602,20160726,0.082281723
6445813,2978,20160726,0.083779658
6473461,11799,20160712,0.071127329
4660981,11799,20160715,0.033500701
6501109,13602,20160725,0.071232933
7290613,13602,20160718,0.053717371
4467445,9639,20160705,0.081233926
6071029,9983,20160713,0.032751693
5604085,13602,20160724,0.033755487
5892853,13602,20160711,0.049401201
5892853,9983,20160721,0.068122028
5126905,5933,20160728,0.110122825
4875001,7417,20160717,0.046343512
4383481,9983,20160705,0.034461588
5603065,9983,20160714,0.04368566
5603065,3429,20160705,0.050201555
6395641,13602,20160717,0.047432507
4622077,13602,20160726,0.106132536
5939965,4277,20160709,0.038733189
5939965,3429,20160702,0.046126823
5939965,1391,20160701,0.117338334
6465277,2978,20160726,0.068476381
4904701,13602,20160728,0.069391139
4904701,3429,20160719,0.06525944
4904701,9983,20160731,0.057841465
4904701,8059,20160716,0.04044117
4388605,9983,20160713,0.032893156
4388605,8306,20160702,0.069176581
4388605,13602,20160723,0.101988851
4665085,3429,20160712,0.032010169
7027453,8059,20160715,0.050644259
6766333,13398,20160726,0.101050152
5196541,12350,20160730,0.124157559
4446973,13602,20160713,0.07412563
7331581,9983,20160725,0.104502745
7331581,8901,20160710,0.085329198
7107325,13602,20160701,0.041245859
4775677,2096,20160729,0.117406604
6099709,13602,20160723,0.064808253
6992641,8059,20160718,0.032773299
5432065,13602,20160729,0.069270849
5963521,13602,20160701,0.041790477
4676353,13602,20160710,0.045890004
4676353,9983,20160714,0.029725936
6531841,8059,20160719,0.070461333
6009601,13602,20160718,0.053557471
6550273,13602,20160725,0.068839832
5788417,8059,20160719,0.094936023
4485889,13602,20160718,0.046010057
5576449,13602,20160729,0.079234881
6912769,1808,20160706,0.029271712
6912769,6928,20160706,0.011120278
4295425,2601,20160705,0.02490389
4337413,8306,20160731,0.0950042
4601605,10438,20160705,0.008210026
6460165,13398,20160701,0.068657861
6460165,2978,20160727,0.077063866
7261957,4727,20160716,0.090136733
6214405,5743,20160717,0.090435494
4911877,9829,20160726,0.02365975
5710597,13602,20160701,0.03840026
6795013,1904,20160707,0.094666094
6795013,11894,20160708,0.066678232
4973317,10438,20160710,0.011679895
5784325,13602,20160710,0.046171298
6309637,2978,20160722,0.050073189
5787397,13602,20160726,0.035678296
4481797,12270,20160711,0.111899327
5805829,9983,20160726,0.036204605
5093125,9983,20160716,0.039079484
6933253,13602,20160714,0.069873156
4858633,1904,20160705,0.063503217
4858633,11894,20160705,0.058376531
6717193,13602,20160706,0.04104318
5949193,11200,20160706,0.052138246
4907785,10438,20160711,0.007777633
5979913,13602,20160719,0.145415012
6511369,13602,20160717,0.026685884
4729609,10438,20160713,0.009494123
4729609,13602,20160725,0.068318703
7104265,8059,20160722,0.055788926
4278025,13602,20160724,0.076162819
4278025,8059,20160705,0.055757886
6163213,3594,20160723,0.064344516
5118733,13602,20160729,0.070164465
6187789,2978,20160711,0.0587495
6187789,10438,20160718,0.014643632
6187789,10418,20160715,0.076202231
5972749,8010,20160707,0.008777334
5972749,3429,20160731,0.057913513
5972749,8059,20160730,0.052464258
7287565,9983,20160710,0.076263714
5978893,2978,20160707,0.055200175
6820621,10418,20160710,0.08160423
6565645,10418,20160704,0.045678791
4218637,13602,20160705,0.042550681
4258573,785,20160730,0.129703135
6676237,13602,20160702,0.08609538
5114641,9983,20160701,0.018084942
5114641,13602,20160725,0.076548216
5406481,13602,20160716,0.048252391
4647697,6928,20160715,0.014332444
4647697,1808,20160715,0.037528061
4647697,2978,20160718,0.063442251
5732113,12735,20160711,0.056070462
6257425,13602,20160714,0.07388762
7338769,9559,20160711,0.070538927
4994833,13602,20160718,0.075242618
5037841,9477,20160705,0.079002345
5037841,9983,20160715,0.036945319
5037841,13602,20160704,0.044758362
5071633,13602,20160711,0.048312623
5341969,10775,20160703,0.14414095
5612305,2978,20160725,0.097886277
5612305,13602,20160724,0.050526746
5612305,10418,20160711,0.079632733
5612305,10438,20160713,0.008668121
7230229,13602,20160726,0.072869518
7230229,9983,20160729,0.057348739
4960021,9983,20160720,0.033458317
4960021,13602,20160725,0.070048664
4969237,10703,20160730,0.113373024
4969237,921,20160730,0.113373024
4207381,13602,20160705,0.048424923
4207381,11799,20160711,0.02737276
4490005,9983,20160727,0.043570544
4490005,13602,20160726,0.076921779
7144213,8915,20160731,0.135390129
6883093,13602,20160727,0.068044584
6105877,9983,20160728,0.049028032
5869333,14000,20160721,0.030741115
5095189,8059,20160711,0.029078134
5095189,3429,20160711,0.033752599
6671125,8499,20160723,0.117641503
7226137,11799,20160713,0.039342165
5662489,13602,20160712,0.050152829
5183257,1904,20160716,0.090095373
5183257,11894,20160716,0.083012169
4925209,13602,20160713,0.044781443
4925209,2978,20160714,0.066075391
5204761,10438,20160705,0.007272309
6006553,11799,20160727,0.041192799
5278489,2601,20160724,0.033096599
5029657,7453,20160725,0.097997408
5610265,10438,20160704,0.005610715
5610265,13602,20160723,0.076908277
5610265,9983,20160705,0.038886528
6399769,13602,20160705,0.110625031
7268125,13602,20160715,0.055166691
7268125,9983,20160724,0.039885763
5959453,3688,20160727,0.185020746
6564637,1849,20160725,0.187716221
6564637,9306,20160725,0.208250521
6564637,8659,20160725,0.154151833
5523229,13602,20160712,0.06221694
5523229,2978,20160713,0.072328447
6595357,7642,20160730,0.188875254
6595357,7642,20160723,0.321878124
4269853,10418,20160704,0.047919178
5612317,3992,20160710,0.077509674
5111581,13602,20160712,0.036787663
4594465,5311,20160714,0.452480966
4594465,5311,20160719,0.27225771
4594465,5311,20160720,0.246684548
4594465,5311,20160722,0.219731117
7230241,8170,20160719,0.16319125
4351777,13602,20160723,0.069247935
5147425,10418,20160713,0.029187955
6984481,350,20160710,0.065159051
6474529,10418,20160701,0.039473025
4993825,11463,20160702,0.11828294
4486945,3445,20160723,0.099658896
4493089,2978,20160729,0.081445757
4493089,10418,20160719,0.068252846
4493089,13398,20160713,0.082337876
6864673,2601,20160723,0.036381999
4772641,3992,20160713,0.06287471
5562145,8059,20160704,0.021247452
4262689,9983,20160716,0.022559243
6637345,10776,20160707,0.16485926
4831009,9983,20160731,0.080624367
4831009,8059,20160721,0.066941101
4831009,3429,20160711,0.04612818
4831009,13602,20160711,0.034066309
5376805,13602,20160729,0.0707626
6691621,13602,20160705,0.047083687
7226149,13602,20160714,0.090172534
7226149,9983,20160729,0.05744167
4621093,9983,20160707,0.057835507
4621093,10418,20160704,0.050392715
4621093,13602,20160703,0.045230224
6473509,13602,20160725,0.056989692
6753061,7873,20160726,0.033468429
6279973,13805,20160707,0.116986002
6279973,13805,20160705,0.197063982
4470565,13803,20160721,0.117049769
4765477,10438,20160722,0.015628524
4765477,13602,20160722,0.049834226
5306149,2978,20160718,0.061805401
6384421,8010,20160704,0.014380859
6123301,7083,20160727,0.106644919
4826917,8059,20160704,0.040692661
5877541,10941,20160710,0.10269125
7189285,3429,20160702,0.050557019
7189285,8059,20160702,0.043660436
6679333,10438,20160722,0.015988487
5676841,994,20160710,0.071516104
5676841,994,20160723,0.061687578
5676841,994,20160725,0.038802706
6245161,4943,20160716,0.136038774
6245161,4943,20160726,0.078687404
4954921,4211,20160715,0.163641345
4954921,4211,20160707,0.277200771
4954921,4211,20160726,0.169149575
5504809,2978,20160723,0.073825917
5510953,3429,20160712,0.060497396
5510953,8059,20160711,0.050882459
4764457,3212,20160712,0.053186161
4524841,4727,20160708,0.116000539
4524841,8170,20160708,0.141600803
4524841,4375,20160712,0.088066411
6896425,8059,20160701,0.046433154
6939433,10418,20160704,0.058426183
6939433,9983,20160704,0.024262359
6939433,13602,20160715,0.065256082
6939433,2978,20160704,0.054273351
4910893,1089,20160724,0.032369463
5979949,9983,20160702,0.03363591
5979949,13602,20160702,0.045721708
6526765,13602,20160704,0.039948188
4726573,13602,20160704,0.045412968
4726573,9983,20160705,0.03680356
4738861,10418,20160703,0.040205867
6889261,1849,20160729,0.131203642
6889261,9306,20160729,0.146672279
6889261,8659,20160729,0.106420074
5325613,12249,20160720,0.101124586
5076781,10418,20160703,0.037450273
5076781,10438,20160710,0.010114738
6658861,785,20160725,0.105386098
7199533,9983,20160702,0.020330693
6455089,13602,20160705,0.034853586
6200113,10418,20160721,0.094790135
6200113,9559,20160704,0.066245936
4661041,13602,20160724,0.063370612
4415281,3429,20160702,0.054712663
4415281,8059,20160712,0.042176522
5468977,10418,20160716,0.065727104
6034225,9462,20160715,0.080413029
6034225,6465,20160715,0.080413029
6034225,13602,20160709,0.059747673
5257009,13602,20160703,0.036641711
4743985,13602,20160731,0.069441602
4237105,13602,20160722,0.044241837
7121713,9983,20160712,0.018571941
5309233,9288,20160701,0.065805174
7161649,13602,20160726,0.059543139
6123313,3429,20160711,0.03944914
6123313,8059,20160712,0.03267134
4850485,11799,20160712,0.015623486
6239029,13602,20160722,0.054430394
6005557,7083,20160727,0.566090521
6005557,13602,20160726,0.149129001
6005557,13602,20160717,0.237252311
6005557,11799,20160715,0.062066495
6005557,7083,20160729,0.361093874
6005557,4013,20160718,0.186763143
4976437,13602,20160723,0.06565144
6297397,2978,20160727,0.065800705
6297397,13602,20160725,0.074079639
6841141,13602,20160716,0.057563679
5821237,3429,20160705,0.057651712
4773685,13602,20160725,0.064325346
4530997,1678,20160719,0.085824134
5584693,11799,20160717,0.016484605
5083957,13602,20160715,0.072141482
4828981,11873,20160730,0.236435627
4828981,11873,20160729,0.426362293
7337785,3429,20160724,0.081245692
6818617,4283,20160702,0.029302767
5522233,7660,20160712,0.057250062
6597433,13602,20160724,0.060048002
6597433,9983,20160724,0.033754289
5033785,12509,20160730,0.134559263
6367033,13602,20160702,0.040115044
6373177,6284,20160713,0.101888767
4806457,13767,20160704,0.02637496
5082937,2978,20160707,0.058657374
5082937,10438,20160707,0.014726274
5089081,13602,20160712,0.043744169
4648765,9983,20160715,0.021407185
5966653,13602,20160724,0.068188683
6507325,9562,20160727,0.097041444
6802237,13602,20160704,0.039974176
5253949,13602,20160704,0.043313155
5809981,3992,20160707,0.097072812
6925117,10438,20160712,0.014064667
6925117,13602,20160727,0.06194115
4833085,13602,20160706,0.043794658
6426433,9983,20160714,0.045099201
6426433,13602,20160711,0.048556834
6171457,3561,20160710,0.057713168
4613953,13535,20160722,0.05748847
4613953,7101,20160710,0.178160221
4613953,7101,20160714,0.118483809
6469441,3429,20160705,0.05932978
5990209,6299,20160717,0.128890225
6527809,13602,20160705,0.048820663
6527809,10418,20160717,0.031328687
6546241,12630,20160723,0.114687866
4736833,9775,20160713,0.604546566
4736833,8388,20160714,0.396410973
4736833,3454,20160719,0.479158044
4736833,11242,20160729,0.527534727
4736833,3454,20160713,0.558889087
4736833,12914,20160713,0.558889087
4736833,12480,20160715,0.471282679
4736833,12735,20160710,0.331641385
4736833,3454,20160729,0.505153427
4736833,6668,20160716,0.386157705
4736833,8572,20160729,0.438611305
4736833,11242,20160715,0.442603893
4736833,11242,20160730,0.485604133
4736833,12914,20160730,0.463257504
4736833,12914,20160715,0.420618011
4736833,11242,20160719,0.501554957
4736833,11242,20160713,0.580856575
4736833,9775,20160715,0.398410612
4736833,3454,20160730,0.463257504
4736833,12480,20160713,0.608710661
4736833,3454,20160715,0.420618011
4736833,12480,20160719,0.452204662
4736833,12914,20160729,0.505153427
4736833,12914,20160719,0.479158044
5799745,10950,20160723,0.114464729
6337345,10418,20160722,0.070630182
6337345,2978,20160722,0.072425326
6610753,8568,20160731,0.07689717
6672193,13602,20160723,0.062383129
6210373,13602,20160719,0.031618418
6210373,2978,20160730,0.084542309
5168965,13602,20160714,0.063432057
5168965,9983,20160719,0.049762047
7027525,8042,20160723,0.2201044
7027525,9983,20160706,0.039574045
7027525,13602,20160704,0.034729314
7027525,8059,20160719,0.050301784
7027525,3429,20160703,0.069219108
7325509,12735,20160731,0.096850813
6827845,13602,20160713,0.033416175
5789509,13602,20160726,0.074271217
4745029,13602,20160714,0.085319189
5304133,13602,20160729,0.075564487
4265797,13602,20160728,0.10410392
7187269,2978,20160706,0.041926258
4851529,2978,20160728,0.074430387
5637961,13602,20160728,0.113059173
5637961,9983,20160721,0.070352512
7210825,8059,20160705,0.049598099
6439753,2978,20160725,0.076326839
6439753,10418,20160710,0.049988652
5923657,13602,20160727,0.060353261
5963593,5463,20160710,0.116115531
5450569,9983,20160711,0.046478748
4436809,13602,20160727,0.065069252
4436809,9983,20160703,0.032525939
5754697,13602,20160725,0.071111596
5527369,8306,20160711,0.087203284
5527369,8059,20160720,0.072835325
5527369,3429,20160723,0.104734159
5527369,13602,20160725,0.089576904
5527369,6329,20160707,0.097503508
6313801,2920,20160729,0.094983469
6313801,2601,20160726,0.043061786
7106377,13602,20160721,0.048751538
6101833,4390,20160713,0.23965891
6147913,10438,20160719,0.013116768
6147913,13602,20160725,0.069329772
6934345,11642,20160714,0.039453329
6168397,2274,20160713,0.182973286
6168397,9983,20160703,0.025421117
7028557,11799,20160725,0.035025111
6512461,9983,20160711,0.033340595
4954957,8059,20160704,0.044766743
4466509,13602,20160701,0.078762502
4484941,2902,20160729,0.157068411
6100813,9983,20160724,0.064789538
6100813,8059,20160704,0.047672829
6100813,13602,20160701,0.042110363
6100813,12061,20160719,0.124328649
6140749,3429,20160704,0.045314207
6140749,8059,20160706,0.035073802
6996817,13602,20160725,0.070153544
5162833,13602,20160716,0.051591021
5172049,10418,20160714,0.038966065
4649809,9983,20160711,0.02997918
4698961,11799,20160716,0.017266435
5755729,13602,20160716,0.060706941
7334737,8137,20160701,0.10344187
5000017,5750,20160705,0.030577071
6178645,13602,20160724,0.067117944
4618069,6939,20160707,0.182182834
4618069,13602,20160704,0.043977455
7247701,10438,20160704,0.009628227
7247701,10418,20160701,0.051198668
5419861,9983,20160703,0.045632998
5419861,13602,20160703,0.141819121
5690197,2414,20160722,0.134940798
6771541,1904,20160730,0.105526417
6771541,8059,20160711,0.056345332
7041877,7096,20160714,0.026159068
5536597,3992,20160729,0.09054539
4501333,1904,20160701,0.060334181
5849941,13602,20160713,0.072887236
6664021,13602,20160724,0.06366359
5381977,7267,20160723,0.041618888
6438745,13535,20160710,0.057610437
6438745,13067,20160725,0.148679563
4749145,13602,20160703,0.049777609
6091609,13602,20160703,0.046126115
6091609,10418,20160706,0.056490101
6091609,10438,20160722,0.011196419
6091609,2978,20160722,0.067413509
6917977,13602,20160725,0.05289568
5615449,4727,20160701,0.337637301
5615449,4727,20160729,0.344381455
5168989,7012,20160723,0.137983087
6747997,10418,20160705,0.048306776
4926301,3429,20160710,0.033791659
4926301,8059,20160704,0.025082892
5832541,13602,20160716,0.05745285
5832541,13831,20160701,0.074224316
7196509,2978,20160715,0.055010554
6413149,11146,20160728,0.329809711
6413149,11146,20160716,0.391656155
6413149,4277,20160723,0.034609814
5635933,10438,20160703,0.009509992
5635933,10418,20160712,0.054415533
6424417,13602,20160729,0.066659584
6163297,13602,20160718,0.059764101
6574945,9983,20160712,0.027105618
5567329,9983,20160704,0.019832812
5567329,13602,20160723,0.077795587
5567329,2081,20160715,0.020782904
4522849,13602,20160702,0.034324191
4522849,10418,20160719,0.079762573
4522849,10438,20160718,0.014372484
6098785,10418,20160704,0.043316504
6627169,3429,20160712,0.072196251
6627169,8059,20160712,0.062542263
4532065,9136,20160728,0.428646124
4532065,9136,20160721,0.604632224
6412129,10418,20160703,0.051485413
6412129,9983,20160703,0.034523905
5173093,13602,20160728,0.098241951
5173093,9983,20160719,0.040392103
6487909,13602,20160725,0.074959465
6487909,9983,20160711,0.027671782
5710693,3992,20160711,0.058909465
6782821,13602,20160705,0.046777638
6782821,7233,20160718,0.106319531
4445029,13602,20160717,0.079881228
4445029,10418,20160703,0.068322952
6030181,9983,20160728,0.04925957
4214629,13602,20160715,0.048472709
5824357,9983,20160725,0.052904002
6414181,3515,20160723,0.028574019
5898085,9983,20160714,0.028040104
5645161,8967,20160706,0.107751548
6185833,2795,20160718,0.095103702
6185833,9983,20160729,0.054634227
6711145,13602,20160718,0.083070866
7033705,8499,20160724,0.109387386
4419433,13602,20160727,0.061088523
4447081,13602,20160725,0.068658271
5500777,8903,20160707,0.163121634
5500777,8847,20160707,0.139761322
5500777,1904,20160705,0.089781101
5500777,8903,20160706,0.259396679
5500777,929,20160708,0.111158317
5500777,4700,20160714,0.165359959
4465513,2601,20160702,0.023342464
5006185,9983,20160706,0.016649163
6430573,4811,20160705,0.048628686
6707053,2978,20160710,0.044057702
4624237,13602,20160724,0.092322138
6983533,2978,20160731,0.083821788
5183341,3429,20160701,0.048468208
5708653,13813,20160729,0.410105908
6237037,10418,20160714,0.070986088
4679533,3992,20160723,0.083717626
4691821,13602,20160704,0.04257824
6811501,13602,20160724,0.059427386
5767021,12954,20160723,0.064948335
5767021,12954,20160704,0.078653651
5770093,10418,20160706,0.045029367
4765549,2601,20160708,0.024697
6353773,13602,20160706,0.039830933
6667117,3992,20160727,0.066954814
6931309,8059,20160728,0.139637764
6931309,13602,20160704,0.104639489
6931309,3429,20160728,0.141069449
5097325,13602,20160722,0.064043697
5628781,13602,20160726,0.036089953
5913457,9983,20160705,0.024210874
6438769,2002,20160709,0.09093123
5391217,11200,20160703,0.067488267
4644721,13602,20160726,0.087169605
7277425,4132,20160702,0.042357284
7277425,13602,20160717,0.054200768
5464945,8181,20160712,0.076608419
7314289,8059,20160721,0.081533784
5486449,4287,20160708,0.252573383
5486449,8306,20160710,0.098327576
5486449,4287,20160713,0.127844129
5486449,5933,20160717,0.077869428
5486449,5933,20160716,0.181890739
5486449,10887,20160716,0.067737071
6878065,9983,20160706,0.033723985
6878065,13602,20160726,0.060537381
6094705,7929,20160723,0.241476793
6094705,7929,20160725,0.177973455
6094705,7929,20160711,0.29441431
5113717,8059,20160726,0.063069419
4591477,2601,20160728,0.046944284
5399413,8059,20160702,0.056804831
5678965,8059,20160703,0.05157884
5678965,3429,20160704,0.06053472
5678965,9983,20160726,0.046509647
6465397,3780,20160709,0.062861202
6465397,8291,20160710,0.046631138
6465397,13161,20160704,0.101154706
6465397,3780,20160703,0.116314463
4683637,13602,20160726,0.102602619
4683637,2002,20160721,0.300393259
4683637,3429,20160704,0.043454786
4683637,2002,20160701,0.287388905
4683637,8059,20160704,0.052628838
7042933,2978,20160703,0.067176017
7042933,10418,20160703,0.067623316
4447093,13602,20160702,0.039933643
6806389,13602,20160710,0.045926793
4198261,11799,20160726,0.021121496
5771125,6818,20160728,0.408458716
5771125,6818,20160707,0.461835667
6557557,8375,20160731,0.068320076
7343989,13602,20160729,0.079160938
5786485,13602,20160729,0.070641606
4499317,9983,20160713,0.047062262
5863285,13602,20160726,0.068937128
6649717,13602,20160701,0.049963536
6649717,3429,20160712,0.089751782
6649717,8059,20160711,0.066204133
6649717,9983,20160712,0.048059494
5110645,13602,20160716,0.055171806
4326265,2978,20160714,0.077633357
4326265,4635,20160702,0.120355178
5383033,11799,20160717,0.047101048
7260025,9983,20160704,0.031488145
5711737,3429,20160703,0.074654705
4406137,9983,20160710,0.018094277
4406137,8391,20160716,0.090623607
6246265,10438,20160715,0.009926458
5478265,3992,20160721,0.170218176
4713337,4727,20160725,0.149879554
5241721,3429,20160722,0.057344236
5266297,3429,20160703,0.047321242
5266297,8059,20160713,0.029007899
4756345,13602,20160705,0.067753156
6611833,9288,20160723,0.086983161
4286329,13602,20160726,0.071313696
6390649,13602,20160720,0.049324215
6390649,10418,20160703,0.046075883
4320121,10418,20160705,0.058896671
4320121,9205,20160701,0.096194752
4320121,9983,20160705,0.030099033
4853629,10418,20160726,0.094115582
4853629,10438,20160728,0.031675235
4853629,13602,20160705,0.055252837
4853629,2978,20160726,0.087662184
4638589,10418,20160706,0.048382268
4638589,1904,20160702,0.082075056
5726077,9983,20160719,0.047302661
4429693,3429,20160722,0.082770696
4429693,9983,20160728,0.077609603
7056253,940,20160706,0.32159838
7056253,940,20160729,0.303868589
7056253,940,20160709,0.227054335
7056253,940,20160712,0.253686877
7233409,1831,20160706,0.152742476
7233409,1831,20160701,0.293586329
4898689,2096,20160728,0.184868419
6241153,4277,20160714,0.025780469
5251969,5482,20160729,0.135792326
5251969,5482,20160728,0.351820085
4477825,13602,20160710,0.049250878
4757377,13602,20160711,0.045484404
5549953,4952,20160720,0.130157775
5826433,9793,20160713,0.066630816
5653381,3421,20160718,0.085805962
6747013,13602,20160714,0.111808085
6747013,9983,20160729,0.054073513
6492037,12807,20160727,0.604453925
6492037,13602,20160705,0.078212323
6492037,9983,20160725,0.207352986
6492037,12807,20160701,0.633307948
6492037,12807,20160704,0.459357705
6492037,12807,20160707,0.587757714
6492037,12807,20160713,0.542618035
6492037,12807,20160722,0.567234634
6492037,12807,20160726,0.621365538
6492037,12807,20160725,0.573706204
6492037,12807,20160723,0.606885159
6492037,12807,20160714,0.625339781
6492037,12807,20160705,0.491252772
6492037,12807,20160728,0.63489096
6492037,12807,20160721,0.678839789
4688773,13602,20160702,0.042632723
7066501,2978,20160721,0.077926981
7336837,13506,20160715,0.138605643
4209541,7244,20160704,0.081540447
4209541,4958,20160719,0.11584189
4209541,12250,20160726,0.117923728
5785477,8499,20160727,0.277213041
5324677,8059,20160701,0.055827647
5324677,13803,20160701,0.075473276
5324677,3429,20160702,0.070975046
5324677,13602,20160723,0.079284895
5324677,9983,20160725,0.067288741
5066629,13602,20160717,0.054110867
5333893,4850,20160717,0.093291912
6925189,10609,20160713,0.056083714
5655433,2002,20160715,0.19372148
5655433,12713,20160711,0.059879641
5713801,11799,20160720,0.029188541
6512521,9983,20160706,0.032330008
4426633,13602,20160704,0.038662774
5747593,13602,20160705,0.046979642
6014857,3429,20160706,0.059456854
6103945,2978,20160719,0.061217629
6103945,10438,20160703,0.010996868
6103945,10418,20160703,0.047731158
5590921,1904,20160710,0.099232166
5590921,11894,20160710,0.091502875
4327309,13602,20160719,0.058651007
5930893,13602,20160711,0.026363117
5937037,13602,20160722,0.0581625
6723469,9983,20160727,0.042443188
6265741,13602,20160727,0.060645586
4695949,10438,20160703,0.010070884
4695949,9983,20160705,0.040294703
4695949,13602,20160727,0.079248718
5482381,9983,20160702,0.0322771
5482381,13602,20160701,0.040943334
5543821,13602,20160713,0.053607588
5543821,4287,20160713,0.089948501
6612877,9983,20160704,0.038957077
6612877,10418,20160703,0.055541466
6612877,2978,20160703,0.051582442
5565325,9983,20160730,0.067861074
5565325,13602,20160719,0.060229896
4781965,10418,20160705,0.052972027
6622093,8306,20160718,0.087803816
5328781,13602,20160704,0.058713523
6929293,3992,20160724,0.079005926
6929293,13602,20160712,0.081946638
4576141,5067,20160730,0.39745361
4576141,5067,20160702,0.428272324
4576141,5067,20160716,0.397123598
6680461,1874,20160726,0.07700367
6476689,13602,20160725,0.081766374
6476689,613,20160716,0.085740169
6476689,9983,20160730,0.058253619
5204881,708,20160706,0.072042708
5751697,807,20160701,0.058154894
5751697,3429,20160719,0.085286042
4716433,10418,20160703,0.050726529
4716433,2978,20160729,0.078654603
7127953,8010,20160721,0.030152138
5318545,1904,20160706,0.046091681
6369169,2309,20160728,0.147800552
6369169,13602,20160710,0.047573786
5938069,3992,20160713,0.050134854
7047061,11799,20160721,0.055592672
7047061,2902,20160726,0.14095309
7047061,2601,20160726,0.041124014
6810517,10418,20160703,0.052110445
6810517,9983,20160703,0.034950613
6558613,3429,20160710,0.037710467
5517205,13602,20160716,0.058577944
6067093,13602,20160712,0.056049563
4761493,9983,20160713,0.017713238
4500373,9983,20160716,0.040636008
6601621,10418,20160712,0.05031807
4782997,11799,20160726,0.031781508
5050261,13602,20160726,0.069879594
4819861,9983,20160703,0.078511798
4819861,13602,20160728,0.153476491
6140821,490,20160709,0.031813224
4312981,2601,20160701,0.012194051
6204313,5035,20160713,0.070876132
5946265,10418,20160718,0.02975767
5202841,10418,20160713,0.062340163
6554521,9370,20160715,0.158339082
6603673,8596,20160722,0.123132966
4265881,13602,20160718,0.05418453
6136729,13602,20160727,0.054273558
4876189,13602,20160714,0.072321607
5957533,2902,20160715,0.099907414
5957533,13602,20160710,0.043008504
4931485,9983,20160717,0.032482459
4952989,6458,20160701,0.06987542
5223325,5631,20160704,0.042369903
5235613,10438,20160722,0.015045492
5235613,13602,20160724,0.07330292
5776285,10418,20160705,0.037943529
6304669,1505,20160718,0.119772529
5130145,10418,20160710,0.057234663
5130145,10438,20160706,0.009522408
6789025,13602,20160729,0.072852666
4709281,10418,20160701,0.034832942
5498785,8059,20160703,0.024824808
6819745,10418,20160712,0.070352966
6819745,2978,20160712,0.055430951
4985761,10438,20160710,0.014832386
5784481,9983,20160711,0.040575198
5784481,1904,20160716,0.088573958
5784481,11894,20160716,0.081599639
5584801,8059,20160702,0.087319131
7157665,12846,20160720,0.012446208
7157665,1032,20160705,0.120360081
7157665,2978,20160722,0.068597612
7157665,10418,20160729,0.08615588
4294561,2601,20160717,0.027455591
4583329,9983,20160727,0.073028072
4588453,2002,20160723,0.077995292
7245733,3429,20160704,0.060743692
7245733,8059,20160716,0.079431842
7245733,9983,20160730,0.079386203
6741925,13602,20160704,0.037022216
4391845,11799,20160717,0.033965745
7039909,2978,20160716,0.058016938
7052197,13161,20160706,0.041933505
7052197,3780,20160706,0.016060375
7052197,160,20160707,0.009192639
5506981,2978,20160725,0.062679405
4471717,13602,20160703,0.076348163
4471717,11876,20160725,0.043391108
4997029,6233,20160718,0.09003932
5789605,9983,20160729,0.0305488
6840229,5938,20160708,0.041345499
4219813,11275,20160713,0.369951779
4219813,11275,20160724,0.254324305
5015461,8059,20160712,0.064645808
5015461,3429,20160728,0.143206789
5015461,9983,20160724,0.050602396
4290469,6264,20160721,0.505699366
4290469,9181,20160723,0.054497657
4290469,3671,20160723,0.020926418
4290469,6264,20160726,0.262614999
4290469,8181,20160724,0.14293745
7187365,2978,20160717,0.060926346
7187365,10418,20160724,0.107727935
6427561,3429,20160706,0.055468469
6829993,13602,20160724,0.069455779
5782441,12144,20160713,0.395149831
5782441,12144,20160722,0.266030645
4476841,9983,20160702,0.021678533
4234153,13602,20160724,0.069044347
6869929,10418,20160713,0.049553623
4814761,13602,20160730,0.084561524
4556713,160,20160701,0.00988923
5361577,13602,20160723,0.070481412
4845481,9983,20160702,0.029771859
4845481,13602,20160724,0.066838566
5637037,11297,20160708,0.107222127
6162349,8306,20160703,0.179387463
6162349,13602,20160718,0.056470261
6162349,8306,20160710,0.096853606
6693805,13602,20160714,0.106002545
6693805,9983,20160717,0.057829876
6961069,3429,20160705,0.057804177
6438829,13602,20160701,0.027283232
4893613,13602,20160711,0.031530297
5686189,3429,20160707,0.077722239
6229933,13602,20160713,0.052414843
6770605,13602,20160729,0.073315733
6770605,8059,20160716,0.052794401
6076333,13602,20160710,0.047541169
6076333,9983,20160702,0.027158385
6881197,13602,20160717,0.058745599
5314477,2978,20160730,0.085326187
5314477,10438,20160701,0.010083007
5348269,9288,20160703,0.088849574
5348269,8059,20160714,0.080752155
