,index,date,day_of_week,is_rest_before,cnt,MA7,MA30,cycle_index
983,984,859,6,0,309.0,1819.0,1623.0333333333333,8
985,986,860,1,1,1990.0,1861.4285714285713,1560.4666666666667,8
986,987,861,2,0,2256.0,1666.5714285714287,1573.2,8
987,988,862,3,0,2032.0,1731.7142857142858,1570.6,8
988,989,863,4,0,1183.0,1638.5714285714287,1569.9666666666667,8
989,990,864,5,0,1565.0,1596.857142857143,1549.5666666666666,8
990,991,865,6,0,254.0,1565.7142857142858,1590.2,8
992,993,866,1,1,1983.0,1369.857142857143,1534.4666666666667,8
993,994,867,2,0,2445.0,1609.0,1537.1666666666667,8
994,995,868,3,0,2312.0,1674.0,1565.2,8
995,996,869,4,0,1510.0,1682.0,1597.0333333333333,8
996,997,870,5,0,2380.0,1607.4285714285713,1584.2666666666667,8
997,998,871,6,0,61.0,1778.4285714285713,1656.0333333333333,8
999,1000,872,1,1,3279.0,1563.5714285714287,1657.2666666666667,8
1000,1001,873,2,0,3804.0,1995.7142857142858,1690.9,8
1001,1002,874,3,0,3046.0,2255.8571428571427,1744.3666666666666,8
1003,1004,875,5,1,13.0,2341.714285714286,1787.9666666666667,8
1005,1006,876,7,1,15.0,2013.2857142857142,1744.1666666666667,8
1008,1009,877,3,1,88.0,1799.7142857142858,1702.8666666666666,9
1009,1010,878,4,0,4354.0,1472.2857142857142,1689.2,9
1010,1011,879,5,0,3418.0,2085.5714285714284,1833.6666666666667,9
1011,1012,880,6,0,2489.0,2105.4285714285716,1860.4,9
1013,1014,881,1,1,2584.0,1917.5714285714287,1860.8,9
1014,1015,882,2,0,3546.0,1851.5714285714287,1870.1,9
1015,1016,883,3,0,2458.0,2356.285714285714,1987.9,9
1016,1017,884,4,0,2065.0,2705.285714285714,1958.0333333333333,9
1017,1018,885,5,0,1816.0,2987.714285714286,1966.8666666666666,9
1018,1019,886,6,0,263.0,2625.1428571428573,1937.9333333333334,9
1019,1020,887,7,0,28.0,2174.4285714285716,1897.5333333333333,9
1020,1021,888,1,0,2407.0,1822.857142857143,1839.0333333333333,9
1021,1022,889,2,0,3639.0,1797.5714285714287,1865.1,9
1022,1023,890,3,0,2551.0,1810.857142857143,1976.1,9
1023,1024,891,4,0,1925.0,1824.142857142857,1994.8,9
1024,1025,892,5,0,1989.0,1804.142857142857,1983.7666666666667,9
1025,1026,893,6,0,181.0,1828.857142857143,1982.3333333333333,9
1027,1028,894,1,1,2569.0,1817.142857142857,1948.9333333333334,9
1028,1029,895,2,0,2019.0,2180.1428571428573,1982.4,9
1029,1030,896,3,0,1900.0,2124.714285714286,2041.2333333333333,9
1030,1031,897,4,0,1180.0,1876.2857142857142,2038.4666666666667,9
1031,1032,898,5,0,1886.0,1680.4285714285713,1996.3,9
1032,1033,899,6,0,322.0,1674.857142857143,1982.1,9
1034,1035,900,1,1,2615.0,1436.7142857142858,1942.5,9
1035,1036,901,2,0,2594.0,1784.4285714285713,1950.3333333333333,9
1036,1037,902,3,0,1760.0,1788.0,2034.7666666666667,10
1037,1038,903,4,0,1590.0,1751.0,1984.1333333333334,10
1038,1039,904,5,0,1994.0,1706.7142857142858,1910.3333333333333,10
1039,1040,905,6,0,409.0,1823.0,1875.2666666666667,10
1040,1041,906,7,0,24.0,1612.0,1888.4666666666667,10
1041,1042,907,1,0,3017.0,1569.4285714285713,1888.7666666666667,10
1042,1043,908,2,0,2538.0,1626.857142857143,1986.4,10
1043,1044,909,3,0,2019.0,1618.857142857143,1925.8666666666666,10
1044,1045,910,4,0,1667.0,1655.857142857143,1879.2333333333333,10
1045,1046,911,5,0,1876.0,1666.857142857143,1851.8333333333333,10
1046,1047,912,6,0,498.0,1650.0,1828.2333333333333,10
1048,1049,913,1,1,2237.0,1662.7142857142858,1726.6333333333334,10
1049,1050,914,2,0,2268.0,1978.857142857143,1719.2666666666667,10
1050,1051,915,3,0,1898.0,1871.857142857143,1726.0333333333333,10
1051,1052,916,4,0,1870.0,1780.4285714285713,1728.7666666666667,10
1052,1053,917,5,0,2174.0,1759.142857142857,1782.3333333333333,10
1053,1054,918,6,0,540.0,1831.5714285714287,1853.8666666666666,10
1055,1056,919,1,1,2397.0,1640.7142857142858,1791.6333333333334,10
1056,1057,920,2,0,1947.0,1912.0,1750.2333333333333,10
1057,1058,921,3,0,2057.0,1870.5714285714287,1730.1,10
1058,1059,922,4,0,1860.0,1840.4285714285713,1734.5,10
1059,1060,923,5,0,2270.0,1835.0,1730.2,10
1060,1061,924,6,0,409.0,1892.142857142857,1799.8333333333333,10
1062,1063,925,1,1,3666.0,1640.0,1727.8333333333333,10
1063,1064,926,2,0,2535.0,2086.5714285714284,1782.7333333333333,10
1064,1065,927,3,0,2063.0,2106.285714285714,1803.9,10
1065,1066,928,4,0,1497.0,2122.8571428571427,1833.3333333333333,10
1066,1067,929,5,0,2170.0,2042.857142857143,1820.3666666666666,10
1067,1068,930,6,0,312.0,2087.1428571428573,1881.9666666666667,11
1069,1070,931,1,1,2228.0,1807.4285714285713,1805.2,11
1070,1071,932,2,0,2098.0,2067.285714285714,1793.0,11
1071,1072,933,3,0,2725.0,1843.2857142857142,1804.2666666666667,11
1072,1073,934,4,0,1491.0,1870.4285714285713,1842.1,11
1073,1074,935,5,0,2140.0,1788.7142857142858,1825.3333333333333,11
1074,1075,936,6,0,450.0,1880.5714285714287,1883.0333333333333,11
1076,1077,937,1,1,2057.0,1634.857142857143,1897.2333333333333,11
1077,1078,938,2,0,2181.0,1884.142857142857,1865.2333333333333,11
1078,1079,939,3,0,2339.0,1877.4285714285713,1853.3333333333333,11
1079,1080,940,4,0,1414.0,1911.857142857143,1864.0,11
1080,1081,941,5,0,2924.0,1724.5714285714287,1855.5666666666666,11
1081,1082,942,6,0,482.0,1929.2857142857142,1890.5,11
1083,1084,943,1,1,1611.0,1692.4285714285713,1889.9666666666667,11
1084,1085,944,2,0,2771.0,1858.2857142857142,1869.1,11
1085,1086,945,3,0,3477.0,1960.2857142857142,1885.8666666666666,11
1086,1087,946,4,0,1565.0,2145.4285714285716,1938.5,11
1087,1088,947,5,0,2158.0,2034.857142857143,1928.3333333333333,11
1088,1089,948,6,0,800.0,2141.1428571428573,1927.8,11
1089,1090,949,7,0,15.0,1837.7142857142858,1936.4666666666667,11
1090,1091,950,1,0,2555.0,1771.0,1857.0666666666666,11
1091,1092,951,2,0,1839.0,1905.857142857143,1877.3333333333333,11
1092,1093,952,3,0,2331.0,1772.7142857142858,1870.0666666666666,11
1093,1094,953,4,0,772.0,1609.0,1885.7666666666667,11
1094,1095,954,5,0,70.0,1495.7142857142858,1835.8333333333333,11
1095,1096,955,6,0,33.0,1197.4285714285713,1824.5333333333333,11
1097,1098,956,1,1,6421.0,1087.857142857143,1703.4333333333334,0
1098,1099,957,2,0,7069.0,2003.0,1832.9666666666667,0
1099,1100,958,3,0,5017.0,2647.8571428571427,1999.8333333333333,0
1100,1101,959,4,0,3192.0,3101.8571428571427,2117.1666666666665,0
1101,1102,960,5,0,4838.0,3224.8571428571427,2151.233333333333,0
1102,1103,961,6,0,1063.0,3805.714285714286,2302.1,0
1104,1105,962,1,1,5227.0,3947.5714285714284,2263.266666666667,0
1105,1106,963,2,0,3848.0,4689.571428571428,2367.5666666666666,0
1106,1107,964,3,0,3631.0,4322.0,2405.0,0
1107,1108,965,4,0,1899.0,3830.8571428571427,2476.3333333333335,0
1108,1109,966,5,0,2978.0,3385.4285714285716,2468.3,0
1109,1110,967,6,0,657.0,3354.8571428571427,2552.5666666666666,0
1111,1112,968,1,1,3859.0,2757.5714285714284,2505.9,0
1112,1113,969,2,0,4572.0,3157.0,2561.8333333333335,0
1113,1114,970,3,0,3687.0,3063.4285714285716,2636.266666666667,0
1114,1115,971,4,0,2851.0,3040.4285714285716,2712.0333333333333,0
1115,1116,972,5,0,2644.0,2929.0,2709.6,0
1116,1117,973,6,0,429.0,3035.4285714285716,2781.6666666666665,0
1118,1119,974,1,1,3637.0,2671.285714285714,2742.266666666667,0
1119,1120,975,2,0,3865.0,3097.0,2771.133333333333,0
1120,1121,976,3,0,3499.0,3097.8571428571427,2784.0666666666666,0
1121,1122,977,4,0,2374.0,2944.5714285714284,2848.5333333333333,0
1122,1123,978,5,0,3880.0,2757.0,2855.733333333333,0
1123,1124,979,6,0,755.0,2904.0,2958.4,0
1125,1126,980,1,1,5594.0,2634.1428571428573,2983.0666666666666,0
1126,1127,981,2,0,5592.0,3372.0,3084.366666666667,0
1127,1128,982,3,0,4690.0,3651.285714285714,3209.4666666666667,0
1128,1129,983,4,0,4243.0,3769.1428571428573,3288.1,1
1129,1130,984,5,0,4763.0,3875.4285714285716,3403.8,1
1130,1131,985,6,0,1564.0,4216.714285714285,3560.233333333333,1
1135,1136,986,4,1,24.0,3885.8571428571427,3611.266666666667,1
1138,1139,987,7,1,3664.0,3781.4285714285716,3398.0333333333333,1
1139,1140,988,1,0,3610.0,3505.714285714286,3284.5333333333333,1
1140,1141,989,2,0,5537.0,3222.5714285714284,3237.633333333333,1
1141,1142,990,3,0,3369.0,3343.5714285714284,3315.8,1
1142,1143,991,4,0,3054.0,3218.714285714286,3266.8333333333335,1
1143,1144,992,5,0,2735.0,2974.5714285714284,3333.2,1
1144,1145,993,6,0,780.0,3141.8571428571427,3250.133333333333,1
1146,1147,994,1,1,3037.0,3249.8571428571427,3147.866666666667,1
1147,1148,995,2,0,3315.0,3160.285714285714,3128.0666666666666,1
1148,1149,996,3,0,2221.0,3118.1428571428573,3175.266666666667,1
1149,1150,997,4,0,1541.0,2644.4285714285716,3150.0333333333333,1
1150,1151,998,5,0,1883.0,2383.285714285714,3179.5,1
1151,1152,999,6,0,564.0,2216.0,3113.633333333333,1
1153,1154,1000,1,1,2525.0,1905.857142857143,2980.0333333333333,1
1154,1155,1001,2,0,2627.0,2155.1428571428573,2941.3,1
1155,1156,1002,3,0,2374.0,2096.5714285714284,2933.8333333333335,1
1156,1157,1003,4,0,1618.0,1962.142857142857,2924.8333333333335,1
1157,1158,1004,5,0,2259.0,1876.0,2964.4666666666667,1
1158,1159,1005,6,0,426.0,1978.5714285714287,2918.5333333333333,2
1160,1161,1006,1,1,2203.0,1770.4285714285713,2803.9,2
1161,1162,1007,2,0,2344.0,2004.5714285714287,2760.7,2
1162,1163,1008,3,0,2392.0,1978.7142857142858,2759.7,2
1163,1164,1009,4,0,1870.0,1945.142857142857,2710.1,2
1164,1165,1010,5,0,1772.0,1873.142857142857,2747.266666666667,2
1165,1166,1011,6,0,610.0,1895.142857142857,2619.866666666667,2
1167,1168,1012,1,1,2437.0,1659.5714285714287,2453.8,2
1168,1169,1013,2,0,2326.0,1946.857142857143,2378.7,2
1169,1170,1014,3,0,1954.0,1964.4285714285713,2314.8,2
1170,1171,1015,4,0,1569.0,1908.7142857142858,2221.1666666666665,2
1171,1172,1016,5,0,1777.0,1791.142857142857,2221.3333333333335,2
1172,1173,1017,6,0,442.0,1777.857142857143,2279.766666666667,2
1174,1175,1018,1,1,2476.0,1587.857142857143,2172.366666666667,2
1175,1176,1019,2,0,1934.0,1854.4285714285713,2134.5666666666666,2
1176,1177,1020,3,0,2048.0,1782.5714285714287,2014.4666666666667,2
1177,1178,1021,4,0,1586.0,1742.857142857143,1970.4333333333334,2
1178,1179,1022,5,0,2268.0,1690.2857142857142,1921.5,2
1179,1180,1023,6,0,506.0,1790.142857142857,1905.9333333333334,2
1181,1182,1024,1,1,3439.0,1608.5714285714287,1896.8,2
1182,1183,1025,2,0,3208.0,2036.7142857142858,1910.2,2
1183,1184,1026,3,0,2277.0,2141.285714285714,1906.6333333333334,2
1184,1185,1027,4,0,2144.0,2190.285714285714,1908.5,2
1185,1186,1028,5,0,2519.0,2204.0,1928.6,2
1186,1187,1029,6,0,195.0,2337.285714285714,1949.8,2
1189,1190,1030,2,1,4003.0,2041.142857142857,1937.5,3
1190,1191,1031,3,0,2513.0,2540.714285714286,1986.7666666666667,3
1191,1192,1032,4,0,1306.0,2408.4285714285716,1982.9666666666667,3
