date,day_of_week,brand,cnt,calendar,year,month,day_of_year,gap
533,1,5,499,2014/8/25,2014,8,237,0
534,2,1,380,2014/8/26,2014,8,238,0
534,2,2,445,2014/8/26,2014,8,238,0
534,2,3,311,2014/8/26,2014,8,238,0
534,2,4,264,2014/8/26,2014,8,238,0
534,2,5,649,2014/8/26,2014,8,238,0
535,3,1,217,2014/8/27,2014,8,239,0
535,3,2,344,2014/8/27,2014,8,239,0
535,3,3,266,2014/8/27,2014,8,239,0
535,3,4,55,2014/8/27,2014,8,239,0
535,3,5,489,2014/8/27,2014,8,239,0
536,4,1,263,2014/8/28,2014,8,240,0
536,4,2,248,2014/8/28,2014,8,240,0
536,4,3,266,2014/8/28,2014,8,240,0
536,4,4,193,2014/8/28,2014,8,240,0
536,4,5,329,2014/8/28,2014,8,240,0
537,5,1,406,2014/8/29,2014,8,241,0
537,5,2,221,2014/8/29,2014,8,241,0
537,5,3,435,2014/8/29,2014,8,241,0
537,5,4,211,2014/8/29,2014,8,241,0
537,5,5,479,2014/8/29,2014,8,241,0
538,6,1,21,2014/8/30,2014,8,242,0
538,6,2,31,2014/8/30,2014,8,242,0
538,6,3,26,2014/8/30,2014,8,242,0
538,6,4,59,2014/8/30,2014,8,242,0
538,6,5,75,2014/8/30,2014,8,242,0
-69,7,1,0,2014/8/31,2014,8,243,0
-69,7,2,0,2014/8/31,2014,8,243,0
-69,7,3,0,2014/8/31,2014,8,243,0
-69,7,4,0,2014/8/31,2014,8,243,0
-69,7,5,0,2014/8/31,2014,8,243,0
539,1,1,676,2014/9/1,2014,9,244,1
539,1,2,393,2014/9/1,2014,9,244,1
539,1,3,518,2014/9/1,2014,9,244,1
539,1,4,398,2014/9/1,2014,9,244,1
539,1,5,779,2014/9/1,2014,9,244,1
540,2,1,655,2014/9/2,2014,9,245,0
540,2,2,323,2014/9/2,2014,9,245,0
540,2,3,492,2014/9/2,2014,9,245,0
540,2,4,322,2014/9/2,2014,9,245,0
540,2,5,674,2014/9/2,2014,9,245,0
541,3,1,473,2014/9/3,2014,9,246,0
541,3,2,401,2014/9/3,2014,9,246,0
541,3,3,532,2014/9/3,2014,9,246,0
541,3,4,137,2014/9/3,2014,9,246,0
541,3,5,536,2014/9/3,2014,9,246,0
542,4,1,232,2014/9/4,2014,9,247,0
542,4,2,270,2014/9/4,2014,9,247,0
542,4,3,361,2014/9/4,2014,9,247,0
542,4,4,279,2014/9/4,2014,9,247,0
542,4,5,329,2014/9/4,2014,9,247,0
543,5,1,406,2014/9/5,2014,9,248,0
543,5,2,553,2014/9/5,2014,9,248,0
543,5,3,498,2014/9/5,2014,9,248,0
543,5,4,328,2014/9/5,2014,9,248,0
543,5,5,559,2014/9/5,2014,9,248,0
544,6,1,21,2014/9/6,2014,9,249,0
544,6,2,61,2014/9/6,2014,9,249,0
544,6,3,52,2014/9/6,2014,9,249,0
544,6,4,59,2014/9/6,2014,9,249,0
544,6,5,25,2014/9/6,2014,9,249,0
-70,7,1,0,2014/9/7,2014,9,250,0
-70,7,2,0,2014/9/7,2014,9,250,0
-70,7,3,0,2014/9/7,2014,9,250,0
-70,7,4,0,2014/9/7,2014,9,250,0
-70,7,5,0,2014/9/7,2014,9,250,0
-71,1,1,0,2014/9/8,2014,9,251,1
-71,1,2,0,2014/9/8,2014,9,251,1
-71,1,3,0,2014/9/8,2014,9,251,1
-71,1,4,0,2014/9/8,2014,9,251,1
-71,1,5,0,2014/9/8,2014,9,251,1
545,2,1,570,2014/9/9,2014,9,252,2
545,2,2,829,2014/9/9,2014,9,252,2
545,2,3,829,2014/9/9,2014,9,252,2
545,2,4,468,2014/9/9,2014,9,252,2
545,2,5,1348,2014/9/9,2014,9,252,2
546,3,1,473,2014/9/10,2014,9,253,0
546,3,2,516,2014/9/10,2014,9,253,0
546,3,3,677,2014/9/10,2014,9,253,0
546,3,4,273,2014/9/10,2014,9,253,0
546,3,5,326,2014/9/10,2014,9,253,0
547,4,1,294,2014/9/11,2014,9,254,0
547,4,2,338,2014/9/11,2014,9,254,0
547,4,3,380,2014/9/11,2014,9,254,0
547,4,4,279,2014/9/11,2014,9,254,0
547,4,5,311,2014/9/11,2014,9,254,0
548,5,1,355,2014/9/12,2014,9,255,0
548,5,2,479,2014/9/12,2014,9,255,0
548,5,3,435,2014/9/12,2014,9,255,0
548,5,4,305,2014/9/12,2014,9,255,0
548,5,5,459,2014/9/12,2014,9,255,0
549,6,1,84,2014/9/13,2014,9,256,0
549,6,2,77,2014/9/13,2014,9,256,0
549,6,3,52,2014/9/13,2014,9,256,0
549,6,4,29,2014/9/13,2014,9,256,0
549,6,5,75,2014/9/13,2014,9,256,0
-72,7,1,0,2014/9/14,2014,9,257,0
-72,7,2,0,2014/9/14,2014,9,257,0
-72,7,3,0,2014/9/14,2014,9,257,0
-72,7,4,0,2014/9/14,2014,9,257,0
-72,7,5,0,2014/9/14,2014,9,257,0
550,1,1,439,2014/9/15,2014,9,258,1
550,1,2,442,2014/9/15,2014,9,258,1
550,1,3,498,2014/9/15,2014,9,258,1
550,1,4,351,2014/9/15,2014,9,258,1
550,1,5,479,2014/9/15,2014,9,258,1
551,2,1,528,2014/9/16,2014,9,259,0
551,2,2,430,2014/9/16,2014,9,259,0
551,2,3,518,2014/9/16,2014,9,259,0
551,2,4,381,2014/9/16,2014,9,259,0
551,2,5,374,2014/9/16,2014,9,259,0
552,3,1,217,2014/9/17,2014,9,260,0
552,3,2,387,2014/9/17,2014,9,260,0
552,3,3,169,2014/9/17,2014,9,260,0
552,3,4,137,2014/9/17,2014,9,260,0
552,3,5,280,2014/9/17,2014,9,260,0
553,4,1,232,2014/9/18,2014,9,261,0
553,4,2,259,2014/9/18,2014,9,261,0
553,4,3,323,2014/9/18,2014,9,261,0
553,4,4,215,2014/9/18,2014,9,261,0
553,4,5,384,2014/9/18,2014,9,261,0
554,5,1,406,2014/9/19,2014,9,262,0
554,5,2,356,2014/9/19,2014,9,262,0
554,5,3,498,2014/9/19,2014,9,262,0
554,5,4,398,2014/9/19,2014,9,262,0
554,5,5,439,2014/9/19,2014,9,262,0
555,6,1,84,2014/9/20,2014,9,263,0
555,6,2,46,2014/9/20,2014,9,263,0
555,6,3,0,2014/9/20,2014,9,263,0
555,6,4,0,2014/9/20,2014,9,263,0
555,6,5,75,2014/9/20,2014,9,263,0
-73,7,1,0,2014/9/21,2014,9,264,0
-73,7,2,0,2014/9/21,2014,9,264,0
-73,7,3,0,2014/9/21,2014,9,264,0
-73,7,4,0,2014/9/21,2014,9,264,0
-73,7,5,0,2014/9/21,2014,9,264,0
556,1,1,507,2014/9/22,2014,9,265,1
556,1,2,307,2014/9/22,2014,9,265,1
556,1,3,311,2014/9/22,2014,9,265,1
556,1,4,492,2014/9/22,2014,9,265,1
556,1,5,539,2014/9/22,2014,9,265,1
557,2,1,549,2014/9/23,2014,9,266,0
557,2,2,430,2014/9/23,2014,9,266,0
557,2,3,544,2014/9/23,2014,9,266,0
557,2,4,322,2014/9/23,2014,9,266,0
557,2,5,374,2014/9/23,2014,9,266,0
558,3,1,355,2014/9/24,2014,9,267,0
558,3,2,358,2014/9/24,2014,9,267,0
558,3,3,314,2014/9/24,2014,9,267,0
558,3,4,355,2014/9/24,2014,9,267,0
558,3,5,419,2014/9/24,2014,9,267,0
559,4,1,310,2014/9/25,2014,9,268,0
559,4,2,383,2014/9/25,2014,9,268,0
559,4,3,399,2014/9/25,2014,9,268,0
559,4,4,107,2014/9/25,2014,9,268,0
559,4,5,458,2014/9/25,2014,9,268,0
560,5,1,355,2014/9/26,2014,9,269,0
560,5,2,811,2014/9/26,2014,9,269,0
560,5,3,809,2014/9/26,2014,9,269,0
560,5,4,211,2014/9/26,2014,9,269,0
560,5,5,779,2014/9/26,2014,9,269,0
561,6,1,63,2014/9/27,2014,9,270,0
561,6,2,108,2014/9/27,2014,9,270,0
561,6,3,52,2014/9/27,2014,9,270,0
561,6,4,59,2014/9/27,2014,9,270,0
561,6,5,100,2014/9/27,2014,9,270,0
562,7,1,128,2014/9/28,2014,9,271,0
562,7,2,319,2014/9/28,2014,9,271,0
562,7,3,247,2014/9/28,2014,9,271,0
562,7,4,76,2014/9/28,2014,9,271,0
562,7,5,498,2014/9/28,2014,9,271,0
563,1,1,490,2014/9/29,2014,9,272,0
563,1,2,541,2014/9/29,2014,9,272,0
563,1,3,456,2014/9/29,2014,9,272,0
563,1,4,609,2014/9/29,2014,9,272,0
563,1,5,819,2014/9/29,2014,9,272,0
564,2,1,570,2014/9/30,2014,9,273,0
564,2,2,845,2014/9/30,2014,9,273,0
564,2,3,492,2014/9/30,2014,9,273,0
564,2,4,556,2014/9/30,2014,9,273,0
564,2,5,674,2014/9/30,2014,9,273,0
565,3,1,20,2014/10/1,2014,10,274,0
565,3,2,14,2014/10/1,2014,10,274,0
565,3,3,24,2014/10/1,2014,10,274,0
565,3,4,27,2014/10/1,2014,10,274,0
565,3,5,47,2014/10/1,2014,10,274,0
-74,4,1,0,2014/10/2,2014,10,275,0
-74,4,2,0,2014/10/2,2014,10,275,0
-74,4,3,0,2014/10/2,2014,10,275,0
-74,4,4,0,2014/10/2,2014,10,275,0
-74,4,5,0,2014/10/2,2014,10,275,0
-75,5,1,0,2014/10/3,2014,10,276,1
-75,5,2,0,2014/10/3,2014,10,276,1
-75,5,3,0,2014/10/3,2014,10,276,1
-75,5,4,0,2014/10/3,2014,10,276,1
-75,5,5,0,2014/10/3,2014,10,276,1
-76,6,1,0,2014/10/4,2014,10,277,2
-76,6,2,0,2014/10/4,2014,10,277,2
-76,6,3,0,2014/10/4,2014,10,277,2
-76,6,4,0,2014/10/4,2014,10,277,2
-76,6,5,0,2014/10/4,2014,10,277,2
-77,7,1,0,2014/10/5,2014,10,278,3
-77,7,2,0,2014/10/5,2014,10,278,3
-77,7,3,0,2014/10/5,2014,10,278,3
-77,7,4,0,2014/10/5,2014,10,278,3
-77,7,5,0,2014/10/5,2014,10,278,3
566,1,1,0,2014/10/6,2014,10,279,4
566,1,2,12,2014/10/6,2014,10,279,4
566,1,3,0,2014/10/6,2014,10,279,4
566,1,4,0,2014/10/6,2014,10,279,4
566,1,5,40,2014/10/6,2014,10,279,4
567,2,1,0,2014/10/7,2014,10,280,0
567,2,2,15,2014/10/7,2014,10,280,0
567,2,3,0,2014/10/7,2014,10,280,0
567,2,4,0,2014/10/7,2014,10,280,0
567,2,5,0,2014/10/7,2014,10,280,0
568,3,1,848,2014/10/8,2014,10,281,0
568,3,2,989,2014/10/8,2014,10,281,0
568,3,3,1016,2014/10/8,2014,10,281,0
568,3,4,765,2014/10/8,2014,10,281,0
568,3,5,1165,2014/10/8,2014,10,281,0
569,4,1,558,2014/10/9,2014,10,282,0
569,4,2,372,2014/10/9,2014,10,282,0
569,4,3,646,2014/10/9,2014,10,282,0
569,4,4,344,2014/10/9,2014,10,282,0
569,4,5,476,2014/10/9,2014,10,282,0
570,5,1,473,2014/10/10,2014,10,283,0
570,5,2,467,2014/10/10,2014,10,283,0
570,5,3,684,2014/10/10,2014,10,283,0
570,5,4,351,2014/10/10,2014,10,283,0
570,5,5,479,2014/10/10,2014,10,283,0
571,6,1,380,2014/10/11,2014,10,284,0
571,6,2,461,2014/10/11,2014,10,284,0
571,6,3,544,2014/10/11,2014,10,284,0
571,6,4,205,2014/10/11,2014,10,284,0
571,6,5,374,2014/10/11,2014,10,284,0
572,7,1,0,2014/10/12,2014,10,285,0
572,7,2,13,2014/10/12,2014,10,285,0
572,7,3,0,2014/10/12,2014,10,285,0
572,7,4,0,2014/10/12,2014,10,285,0
572,7,5,22,2014/10/12,2014,10,285,0
573,1,1,743,2014/10/13,2014,10,286,0
573,1,2,565,2014/10/13,2014,10,286,0
573,1,3,601,2014/10/13,2014,10,286,0
573,1,4,468,2014/10/13,2014,10,286,0
573,1,5,719,2014/10/13,2014,10,286,0
574,2,1,486,2014/10/14,2014,10,287,0
574,2,2,553,2014/10/14,2014,10,287,0
574,2,3,622,2014/10/14,2014,10,287,0
574,2,4,381,2014/10/14,2014,10,287,0
574,2,5,399,2014/10/14,2014,10,287,0
575,3,1,532,2014/10/15,2014,10,288,0
575,3,2,573,2014/10/15,2014,10,288,0
575,3,3,339,2014/10/15,2014,10,288,0
575,3,4,465,2014/10/15,2014,10,288,0
575,3,5,373,2014/10/15,2014,10,288,0
576,4,1,310,2014/10/16,2014,10,289,0
576,4,2,360,2014/10/16,2014,10,289,0
576,4,3,228,2014/10/16,2014,10,289,0
576,4,4,258,2014/10/16,2014,10,289,0
576,4,5,311,2014/10/16,2014,10,289,0
577,5,1,237,2014/10/17,2014,10,290,0
577,5,2,307,2014/10/17,2014,10,290,0
577,5,3,228,2014/10/17,2014,10,290,0
577,5,4,281,2014/10/17,2014,10,290,0
577,5,5,379,2014/10/17,2014,10,290,0
578,6,1,21,2014/10/18,2014,10,291,0
578,6,2,92,2014/10/18,2014,10,291,0
578,6,3,26,2014/10/18,2014,10,291,0
578,6,4,29,2014/10/18,2014,10,291,0
578,6,5,25,2014/10/18,2014,10,291,0
-78,7,1,0,2014/10/19,2014,10,292,0
-78,7,2,0,2014/10/19,2014,10,292,0
-78,7,3,0,2014/10/19,2014,10,292,0
-78,7,4,0,2014/10/19,2014,10,292,0
-78,7,5,0,2014/10/19,2014,10,292,0
579,1,1,338,2014/10/20,2014,10,293,1
579,1,2,406,2014/10/20,2014,10,293,1
579,1,3,435,2014/10/20,2014,10,293,1
579,1,4,234,2014/10/20,2014,10,293,1
579,1,5,379,2014/10/20,2014,10,293,1
580,2,1,528,2014/10/21,2014,10,294,0
580,2,2,353,2014/10/21,2014,10,294,0
580,2,3,492,2014/10/21,2014,10,294,0
580,2,4,88,2014/10/21,2014,10,294,0
580,2,5,624,2014/10/21,2014,10,294,0
581,3,1,453,2014/10/22,2014,10,295,0
581,3,2,244,2014/10/22,2014,10,295,0
581,3,3,581,2014/10/22,2014,10,295,0
581,3,4,246,2014/10/22,2014,10,295,0
581,3,5,443,2014/10/22,2014,10,295,0
582,4,1,170,2014/10/23,2014,10,296,0
582,4,2,338,2014/10/23,2014,10,296,0
582,4,3,266,2014/10/23,2014,10,296,0
582,4,4,172,2014/10/23,2014,10,296,0
582,4,5,366,2014/10/23,2014,10,296,0
583,5,1,304,2014/10/24,2014,10,297,0
583,5,2,295,2014/10/24,2014,10,297,0
583,5,3,353,2014/10/24,2014,10,297,0
583,5,4,70,2014/10/24,2014,10,297,0
583,5,5,359,2014/10/24,2014,10,297,0
584,6,1,42,2014/10/25,2014,10,298,0
584,6,2,46,2014/10/25,2014,10,298,0
584,6,3,26,2014/10/25,2014,10,298,0
584,6,4,29,2014/10/25,2014,10,298,0
584,6,5,75,2014/10/25,2014,10,298,0
-79,7,1,0,2014/10/26,2014,10,299,0
-79,7,2,0,2014/10/26,2014,10,299,0
-79,7,3,0,2014/10/26,2014,10,299,0
-79,7,4,0,2014/10/26,2014,10,299,0
-79,7,5,0,2014/10/26,2014,10,299,0
585,1,1,355,2014/10/27,2014,10,300,1
585,1,2,270,2014/10/27,2014,10,300,1
585,1,3,498,2014/10/27,2014,10,300,1
585,1,4,351,2014/10/27,2014,10,300,1
585,1,5,519,2014/10/27,2014,10,300,1
586,2,1,655,2014/10/28,2014,10,301,0
586,2,2,660,2014/10/28,2014,10,301,0
586,2,3,441,2014/10/28,2014,10,301,0
586,2,4,234,2014/10/28,2014,10,301,0
586,2,5,399,2014/10/28,2014,10,301,0
587,3,1,296,2014/10/29,2014,10,302,0
587,3,2,530,2014/10/29,2014,10,302,0
587,3,3,484,2014/10/29,2014,10,302,0
587,3,4,355,2014/10/29,2014,10,302,0
587,3,5,396,2014/10/29,2014,10,302,0
588,4,1,341,2014/10/30,2014,10,303,0
588,4,2,518,2014/10/30,2014,10,303,0
588,4,3,532,2014/10/30,2014,10,303,0
588,4,4,344,2014/10/30,2014,10,303,0
588,4,5,659,2014/10/30,2014,10,303,0
589,5,1,270,2014/10/31,2014,10,304,0
589,5,2,356,2014/10/31,2014,10,304,0
589,5,3,353,2014/10/31,2014,10,304,0
589,5,4,141,2014/10/31,2014,10,304,0
589,5,5,459,2014/10/31,2014,10,304,0
590,6,1,0,2014/11/1,2014,11,305,0
590,6,2,15,2014/11/1,2014,11,305,0
590,6,3,0,2014/11/1,2014,11,305,0
590,6,4,0,2014/11/1,2014,11,305,0
590,6,5,0,2014/11/1,2014,11,305,0
-80,7,1,0,2014/11/2,2014,11,306,0
-80,7,2,0,2014/11/2,2014,11,306,0
-80,7,3,0,2014/11/2,2014,11,306,0
-80,7,4,0,2014/11/2,2014,11,306,0
-80,7,5,0,2014/11/2,2014,11,306,0
591,1,1,507,2014/11/3,2014,11,307,1
591,1,2,492,2014/11/3,2014,11,307,1
591,1,3,353,2014/11/3,2014,11,307,1
591,1,4,305,2014/11/3,2014,11,307,1
591,1,5,479,2014/11/3,2014,11,307,1
592,2,1,465,2014/11/4,2014,11,308,0
592,2,2,415,2014/11/4,2014,11,308,0
592,2,3,441,2014/11/4,2014,11,308,0
592,2,4,176,2014/11/4,2014,11,308,0
592,2,5,449,2014/11/4,2014,11,308,0
593,3,1,276,2014/11/5,2014,11,309,0
593,3,2,416,2014/11/5,2014,11,309,0
593,3,3,411,2014/11/5,2014,11,309,0
593,3,4,519,2014/11/5,2014,11,309,0
593,3,5,140,2014/11/5,2014,11,309,0
594,4,1,325,2014/11/6,2014,11,310,0
594,4,2,327,2014/11/6,2014,11,310,0
594,4,3,247,2014/11/6,2014,11,310,0
594,4,4,150,2014/11/6,2014,11,310,0
594,4,5,293,2014/11/6,2014,11,310,0
595,5,1,338,2014/11/7,2014,11,311,0
595,5,2,369,2014/11/7,2014,11,311,0
595,5,3,311,2014/11/7,2014,11,311,0
595,5,4,281,2014/11/7,2014,11,311,0
595,5,5,419,2014/11/7,2014,11,311,0
596,6,1,21,2014/11/8,2014,11,312,0
596,6,2,46,2014/11/8,2014,11,312,0
596,6,3,26,2014/11/8,2014,11,312,0
596,6,4,88,2014/11/8,2014,11,312,0
596,6,5,75,2014/11/8,2014,11,312,0
-81,7,1,0,2014/11/9,2014,11,313,0
-81,7,2,0,2014/11/9,2014,11,313,0
-81,7,3,0,2014/11/9,2014,11,313,0
-81,7,4,0,2014/11/9,2014,11,313,0
-81,7,5,0,2014/11/9,2014,11,313,0
597,1,1,372,2014/11/10,2014,11,314,1
597,1,2,467,2014/11/10,2014,11,314,1
597,1,3,498,2014/11/10,2014,11,314,1
597,1,4,305,2014/11/10,2014,11,314,1
597,1,5,399,2014/11/10,2014,11,314,1
598,2,1,422,2014/11/11,2014,11,315,0
598,2,2,292,2014/11/11,2014,11,315,0
598,2,3,311,2014/11/11,2014,11,315,0
598,2,4,293,2014/11/11,2014,11,315,0
598,2,5,374,2014/11/11,2014,11,315,0
599,3,1,414,2014/11/12,2014,11,316,0
599,3,2,344,2014/11/12,2014,11,316,0
599,3,3,435,2014/11/12,2014,11,316,0
599,3,4,301,2014/11/12,2014,11,316,0
599,3,5,373,2014/11/12,2014,11,316,0
600,4,1,217,2014/11/13,2014,11,317,0
600,4,2,237,2014/11/13,2014,11,317,0
600,4,3,304,2014/11/13,2014,11,317,0
600,4,4,107,2014/11/13,2014,11,317,0
600,4,5,220,2014/11/13,2014,11,317,0
601,5,1,338,2014/11/14,2014,11,318,0
601,5,2,319,2014/11/14,2014,11,318,0
601,5,3,518,2014/11/14,2014,11,318,0
601,5,4,258,2014/11/14,2014,11,318,0
601,5,5,499,2014/11/14,2014,11,318,0
602,6,1,42,2014/11/15,2014,11,319,0
602,6,2,46,2014/11/15,2014,11,319,0
602,6,3,78,2014/11/15,2014,11,319,0
602,6,4,29,2014/11/15,2014,11,319,0
602,6,5,50,2014/11/15,2014,11,319,0
603,7,1,0,2014/11/16,2014,11,320,0
603,7,2,0,2014/11/16,2014,11,320,0
603,7,3,0,2014/11/16,2014,11,320,0
603,7,4,0,2014/11/16,2014,11,320,0
603,7,5,22,2014/11/16,2014,11,320,0
604,1,1,574,2014/11/17,2014,11,321,0
604,1,2,467,2014/11/17,2014,11,321,0
604,1,3,581,2014/11/17,2014,11,321,0
604,1,4,234,2014/11/17,2014,11,321,0
604,1,5,319,2014/11/17,2014,11,321,0
605,2,1,528,2014/11/18,2014,11,322,0
605,2,2,660,2014/11/18,2014,11,322,0
605,2,3,389,2014/11/18,2014,11,322,0
605,2,4,205,2014/11/18,2014,11,322,0
605,2,5,574,2014/11/18,2014,11,322,0
606,3,1,315,2014/11/19,2014,11,323,0
606,3,2,344,2014/11/19,2014,11,323,0
606,3,3,460,2014/11/19,2014,11,323,0
606,3,4,191,2014/11/19,2014,11,323,0
606,3,5,559,2014/11/19,2014,11,323,0
607,4,1,279,2014/11/20,2014,11,324,0
607,4,2,372,2014/11/20,2014,11,324,0
607,4,3,266,2014/11/20,2014,11,324,0
607,4,4,258,2014/11/20,2014,11,324,0
607,4,5,293,2014/11/20,2014,11,324,0
608,5,1,253,2014/11/21,2014,11,325,0
608,5,2,455,2014/11/21,2014,11,325,0
608,5,3,435,2014/11/21,2014,11,325,0
608,5,4,234,2014/11/21,2014,11,325,0
608,5,5,379,2014/11/21,2014,11,325,0
609,6,1,42,2014/11/22,2014,11,326,0
609,6,2,46,2014/11/22,2014,11,326,0
609,6,3,104,2014/11/22,2014,11,326,0
609,6,4,29,2014/11/22,2014,11,326,0
609,6,5,25,2014/11/22,2014,11,326,0
-82,7,1,0,2014/11/23,2014,11,327,0
-82,7,2,0,2014/11/23,2014,11,327,0
-82,7,3,0,2014/11/23,2014,11,327,0
-82,7,4,0,2014/11/23,2014,11,327,0
-82,7,5,0,2014/11/23,2014,11,327,0
610,1,1,372,2014/11/24,2014,11,328,1
610,1,2,356,2014/11/24,2014,11,328,1
610,1,3,435,2014/11/24,2014,11,328,1
610,1,4,281,2014/11/24,2014,11,328,1
610,1,5,419,2014/11/24,2014,11,328,1
611,2,1,486,2014/11/25,2014,11,329,0
611,2,2,430,2014/11/25,2014,11,329,0
611,2,3,492,2014/11/25,2014,11,329,0
611,2,4,410,2014/11/25,2014,11,329,0
611,2,5,424,2014/11/25,2014,11,329,0
612,3,1,375,2014/11/26,2014,11,330,0
612,3,2,344,2014/11/26,2014,11,330,0
612,3,3,290,2014/11/26,2014,11,330,0
612,3,4,273,2014/11/26,2014,11,330,0
612,3,5,303,2014/11/26,2014,11,330,0
613,4,1,279,2014/11/27,2014,11,331,0
613,4,2,191,2014/11/27,2014,11,331,0
613,4,3,342,2014/11/27,2014,11,331,0
613,4,4,193,2014/11/27,2014,11,331,0
613,4,5,238,2014/11/27,2014,11,331,0
614,5,1,237,2014/11/28,2014,11,332,0
614,5,2,393,2014/11/28,2014,11,332,0
614,5,3,249,2014/11/28,2014,11,332,0
614,5,4,211,2014/11/28,2014,11,332,0
614,5,5,319,2014/11/28,2014,11,332,0
615,6,1,63,2014/11/29,2014,11,333,0
615,6,2,92,2014/11/29,2014,11,333,0
615,6,3,26,2014/11/29,2014,11,333,0
615,6,4,88,2014/11/29,2014,11,333,0
615,6,5,75,2014/11/29,2014,11,333,0
-83,7,1,0,2014/11/30,2014,11,334,0
-83,7,2,0,2014/11/30,2014,11,334,0
-83,7,3,0,2014/11/30,2014,11,334,0
-83,7,4,0,2014/11/30,2014,11,334,0
-83,7,5,0,2014/11/30,2014,11,334,0
616,1,1,507,2014/12/1,2014,12,335,1
616,1,2,295,2014/12/1,2014,12,335,1
616,1,3,518,2014/12/1,2014,12,335,1
616,1,4,375,2014/12/1,2014,12,335,1
616,1,5,599,2014/12/1,2014,12,335,1
617,2,1,486,2014/12/2,2014,12,336,0
617,2,2,261,2014/12/2,2014,12,336,0
617,2,3,389,2014/12/2,2014,12,336,0
617,2,4,293,2014/12/2,2014,12,336,0
617,2,5,349,2014/12/2,2014,12,336,0
618,3,1,473,2014/12/3,2014,12,337,0
618,3,2,272,2014/12/3,2014,12,337,0
618,3,3,290,2014/12/3,2014,12,337,0
618,3,4,301,2014/12/3,2014,12,337,0
618,3,5,419,2014/12/3,2014,12,337,0
619,4,1,356,2014/12/4,2014,12,338,0
619,4,2,383,2014/12/4,2014,12,338,0
619,4,3,361,2014/12/4,2014,12,338,0
619,4,4,193,2014/12/4,2014,12,338,0
619,4,5,348,2014/12/4,2014,12,338,0
620,5,1,220,2014/12/5,2014,12,339,0
620,5,2,344,2014/12/5,2014,12,339,0
620,5,3,290,2014/12/5,2014,12,339,0
620,5,4,305,2014/12/5,2014,12,339,0
620,5,5,300,2014/12/5,2014,12,339,0
621,6,1,42,2014/12/6,2014,12,340,0
621,6,2,92,2014/12/6,2014,12,340,0
621,6,3,52,2014/12/6,2014,12,340,0
621,6,4,0,2014/12/6,2014,12,340,0
621,6,5,75,2014/12/6,2014,12,340,0
-84,7,1,0,2014/12/7,2014,12,341,0
-84,7,2,0,2014/12/7,2014,12,341,0
-84,7,3,0,2014/12/7,2014,12,341,0
-84,7,4,0,2014/12/7,2014,12,341,0
-84,7,5,0,2014/12/7,2014,12,341,0
622,1,1,490,2014/12/8,2014,12,342,1
622,1,2,442,2014/12/8,2014,12,342,1
622,1,3,415,2014/12/8,2014,12,342,1
622,1,4,258,2014/12/8,2014,12,342,1
622,1,5,419,2014/12/8,2014,12,342,1
623,2,1,739,2014/12/9,2014,12,343,0
623,2,2,507,2014/12/9,2014,12,343,0
623,2,3,285,2014/12/9,2014,12,343,0
623,2,4,410,2014/12/9,2014,12,343,0
623,2,5,549,2014/12/9,2014,12,343,0
624,3,1,473,2014/12/10,2014,12,344,0
624,3,2,358,2014/12/10,2014,12,344,0
624,3,3,194,2014/12/10,2014,12,344,0
624,3,4,246,2014/12/10,2014,12,344,0
624,3,5,233,2014/12/10,2014,12,344,0
625,4,1,310,2014/12/11,2014,12,345,0
625,4,2,462,2014/12/11,2014,12,345,0
625,4,3,342,2014/12/11,2014,12,345,0
625,4,4,215,2014/12/11,2014,12,345,0
625,4,5,366,2014/12/11,2014,12,345,0
626,5,1,574,2014/12/12,2014,12,346,0
626,5,2,430,2014/12/12,2014,12,346,0
626,5,3,249,2014/12/12,2014,12,346,0
626,5,4,94,2014/12/12,2014,12,346,0
626,5,5,359,2014/12/12,2014,12,346,0
627,6,1,21,2014/12/13,2014,12,347,0
627,6,2,15,2014/12/13,2014,12,347,0
627,6,3,52,2014/12/13,2014,12,347,0
627,6,4,0,2014/12/13,2014,12,347,0
627,6,5,50,2014/12/13,2014,12,347,0
-85,7,1,0,2014/12/14,2014,12,348,0
-85,7,2,0,2014/12/14,2014,12,348,0
-85,7,3,0,2014/12/14,2014,12,348,0
-85,7,4,0,2014/12/14,2014,12,348,0
-85,7,5,0,2014/12/14,2014,12,348,0
628,1,1,422,2014/12/15,2014,12,349,1
628,1,2,319,2014/12/15,2014,12,349,1
628,1,3,311,2014/12/15,2014,12,349,1
628,1,4,422,2014/12/15,2014,12,349,1
628,1,5,639,2014/12/15,2014,12,349,1
629,2,1,422,2014/12/16,2014,12,350,0
629,2,2,276,2014/12/16,2014,12,350,0
629,2,3,492,2014/12/16,2014,12,350,0
629,2,4,322,2014/12/16,2014,12,350,0
629,2,5,524,2014/12/16,2014,12,350,0
630,3,1,434,2014/12/17,2014,12,351,0
630,3,2,258,2014/12/17,2014,12,351,0
630,3,3,290,2014/12/17,2014,12,351,0
630,3,4,328,2014/12/17,2014,12,351,0
630,3,5,419,2014/12/17,2014,12,351,0
631,4,1,279,2014/12/18,2014,12,352,0
631,4,2,270,2014/12/18,2014,12,352,0
631,4,3,285,2014/12/18,2014,12,352,0
631,4,4,150,2014/12/18,2014,12,352,0
631,4,5,348,2014/12/18,2014,12,352,0
632,5,1,287,2014/12/19,2014,12,353,0
632,5,2,553,2014/12/19,2014,12,353,0
